BHID,PROYECTO,FECHA,HOLE_TYPE,COD_MES,DEPTH,XCOLLAR,YCOLLAR,ZCOLLAR,TIPO_COORD,LOC_CANAL,LEV_TOPO,SURVTYPE,IS_VALIDX,FAKE1,FAKE2
10103047343,MAND_OC_15,10/21/2015,8,201510,5.1,389474.202,8702364.384,3833.105,EJE,2,3,0,2,0,0
10103047375,MAND_OC_15,10/29/2015,8,201510,4.3,389254.499,8702101.663,3822.757,EJE,2,3,0,2,0,0
10103047699,MAND_OC_15,10/30/2015,8,201510,4,389272.625,8702127.498,3822.452,EJE,2,3,0,2,0,0
10103047868,MAND_OC_15,11/6/2015,8,201511,5,389119.915,8701945.555,3843.208,EJE,2,3,0,2,0,0
10103048032,MAND_OC_15,10/31/2015,8,201510,5.7,389436.177,8702342.048,3832.847,EJE,2,3,0,2,0,0
10103048112,MAND_OC_15,11/6/2015,8,201511,4,389288.507,8702142.382,3822.39,EJE,2,3,0,2,0,0
10103048492,MAND_OC_15,11/27/2015,8,201511,6.1,389645.17,8702596.622,4008.491,EJE,2,3,0,2,0,0
10103048817,MAND_OC_15,11/27/2015,8,201511,4.8,388871.9528,8701577.144,4158.0463,EJE,2,3,0,2,0,0
10103048826,MAND_OC_15,11/27/2015,8,201511,4.4,388983.615,8701697.004,4480.0026,EJE,2,3,0,2,0,0
10103048925,MAND_OC_15,11/20/2015,8,201511,4.5,389558.1253,8702465.338,3900.203,EJE,2,3,0,2,0,0
10103049268,MAND_OC_15,12/2/2015,8,201512,6.5,389323.5117,8702198.276,3822.5998,EJE,2,3,0,2,0,0
10103049313,MAND_OC_15,12/7/2015,8,201512,3.7,388966.2457,8701559.062,4482.3908,EJE,2,3,0,2,0,0
10103049606,MAND_OC_15,12/11/2015,8,201512,4.1,388821.399,8701505.043,4133.762,EJE,2,3,0,2,0,0
10103049635,MAND_OC_15,12/13/2015,8,201512,3.8,389112.477,8701603.824,4490.3,EJE,2,3,0,2,0,0
10103049786,MAND_OC_15,12/31/2015,8,201512,4.4,389327.677,8702200.573,3843.703,EJE,2,3,0,2,0,0
10103049920,MAND_OC_15,12/21/2015,8,201512,1.9,389558.311,8702487.496,4005.129,EJE,2,3,0,2,0,0
10103050007,MAND_OC_15,12/21/2015,8,201512,6.6,389316.234,8702179.998,3842.8837,EJE,2,3,0,2,0,0
10103050194,MAND_OC_16,1/4/2016,8,201601,3.2,388989.635,8701702.089,4479.695,EJE,2,3,0,2,0,0
10103050489,MAND_OC_16,1/11/2016,8,201601,4.2,389423.27,8702324.73,3829.023,EJE,2,3,0,2,0,0
10103050588,MAND_OC_16,1/13/2016,8,201601,6.3,389413.8106,8702310.422,3835.6659,EJE,2,3,0,2,0,0
10103050625,MAND_OC_16,1/13/2016,8,201601,5.5,389520.547,8702396.094,3840.311,EJE,2,3,0,2,0,0
10103050725,MAND_OC_16,2/5/2016,8,201602,3.5,389681.9073,8702609.742,4004.3577,EJE,2,3,0,2,0,0
10103050969,MAND_OC_16,1/19/2016,8,201601,2.3,388874.0126,8701587.199,4142.0808,EJE,2,3,0,2,0,0
10103051035,MAND_OC_16,1/31/2016,8,201601,4.4,389533.034,8702402.41,3828.62,EJE,2,3,0,2,0,0
10103051348,MAND_OC_16,2/5/2016,8,201602,4.5,388882.298,8701593.61,4146.081,EJE,2,3,0,2,0,0
10103051375,MAND_OC_16,2/6/2016,8,201602,3.6,389031.515,8701861.663,4196.043,EJE,2,3,0,2,0,0
10103051847,MAND_OC_16,2/19/2016,8,201602,3.5,389554.6148,8702487.52,3999.718122,EJE,2,3,0,2,0,0
10103061793,MAND_OC_16,10/6/2016,8,201610,3.5,388898.5236,8701440.032,4737.8907,EJE,2,3,0,2,0,0
10103062293,MAND_OC_16,10/18/2016,8,201610,7.7,389587.0686,8702506.946,3975.6919,EJE,2,3,0,2,0,0
10103062441,MAND_OC_16,10/13/2016,8,201610,3.2,389396.724,8702295.195,3820.129,EJE,2,3,0,2,0,0
10103062447,MAND_OC_16,10/13/2016,8,201610,4.8,389424.063,8702326.042,3819.981,EJE,2,3,0,2,0,0
10103062480,MAND_OC_16,10/15/2016,8,201610,3.6,389442.137,8702354.483,3819.358,EJE,3,3,0,2,0,0
10103063447,MAND_OC_16,10/26/2016,8,201610,4.6,389298.3285,8702265.001,4222.3722,EJE,2,3,0,2,0,0
10103063915,MAND_OC_16,10/29/2016,8,201610,4.8,389517.391,8702455.94,3985.23,EJE,2,3,0,2,0,0
10103064301,MAND_OC_16,11/3/2016,8,201611,4.7,389173.577,8701996.312,3818.476,EJE,2,3,0,2,0,0
10103064408,MAND_OC_16,11/24/2016,8,201611,4.45,389184.232,8701529.291,4688.253,EJE,2,3,0,2,0,0
10103064668,MAND_OC_16,11/8/2016,8,201611,3.9,389415.3288,8702314.483,4254.1847,EJE,2,3,0,2,0,0
10103064801,MAND_OC_16,11/7/2016,8,201611,7.4,389618.7321,8702565.493,3976.5004,EJE,2,3,0,2,0,0
10103064952,MAND_OC_16,11/12/2016,8,201611,3.8,389545.4603,8702651.108,4253.405456,EJE,2,3,0,2,0,0
10103064958,MAND_OC_16,11/13/2016,8,201611,4.1,389462.6516,8702411.925,4254.888185,EJE,2,3,0,2,0,0
10103065408,MAND_OC_16,11/15/2016,8,201611,3.6,389461.1923,8702401.23,4254.582287,EJE,2,3,0,2,0,0
10103065457,MAND_OC_16,11/25/2016,8,201611,5.5,389344.3079,8702238.501,3778.289302,EJE,2,3,0,2,0,0
10103065788,MAND_OC_16,11/23/2016,8,201611,3.7,389560.6843,8702677.783,4254.321326,EJE,2,3,0,2,0,0
10103066060,MAND_OC_16,11/26/2016,8,201611,4.7,389344.4702,8702239.989,3778.222391,EJE,2,3,0,2,0,0
10103066293,MAND_OC_16,12/1/2016,8,201612,4.1,389357.7916,8702284.173,4253.764776,EJE,2,3,0,2,0,0
10103067349,MAND_OC_16,12/12/2016,8,201612,4.3,389140.0446,8701520.966,4688.1167,EJE,2,3,0,2,0,0
10103067558,MAND_OC_16,12/12/2016,8,201612,4.8,389147.4418,8701970.773,3818.2869,EJE,2,3,0,2,0,0
10103067785,MAND_OC_16,12/21/2016,8,201612,5.8,389199.8905,8702039.739,3793.3771,EJE,2,3,0,2,0,0
10103068360,MAND_OC_17,1/5/2017,8,201701,3.9,389074.8643,8701504.499,4688.491977,EJE,2,3,0,2,0,0
10103068742,MAND_OC_17,1/3/2017,8,201701,3.8,389081.1825,8701505.972,4688.9883,EJE,2,3,0,2,0,0
10103068806,MAND_OC_16,12/29/2016,8,201612,1.3,389459.4289,8702381.788,3815.8586,EJE,2,3,0,2,0,0
10103069366,MAND_OC_17,1/11/2017,8,201701,3.8,388975.5174,8701677.261,4499.672534,EJE,2,3,0,2,0,0
10103069481,MAND_OC_17,1/20/2017,8,201701,3.8,389616.75,8702615,3866.3691,EJE,2,3,0,2,0,0
10103069784,MAND_OC_17,1/26/2017,8,201701,3.7,389048.529,8701457.437,4765.917,EJE,2,3,0,2,0,0
10103070753,MAND_OC_17,2/6/2017,8,201702,5.25,389441.9595,8702353.289,3810.7283,EJE,2,3,0,2,0,0
10103070801,MAND_OC_17,1/26/2017,8,201701,6.3,389423.9265,8702330.252,3810.3702,EJE,2,3,0,2,0,0
10103070837,MAND_OC_17,1/27/2017,8,201701,5.4,389493.9343,8702377.163,3815.9443,EJE,2,3,0,2,0,0
10103070849,MAND_OC_17,1/27/2017,8,201701,1.4,389425.6213,8702332.556,3810.7199,EJE,2,3,0,2,0,0
10103072784,MAND_OC_17,2/22/2017,8,201702,2.9,389028.472,8701559.898,4525.055,EJE,2,3,0,2,0,0
10103073244,MAND_OC_17,2/27/2017,8,201702,4.7,389257.725,8702104.391,3789.688,EJE,2,3,0,2,0,0
10103073954,MAND_OC_17,3/6/2017,8,201703,4.3,389287.2277,8702152.482,3789.9473,EJE,2,3,0,2,0,0
10103074084,MAND_OC_17,3/7/2017,8,201703,4,388860.7346,8701553.632,4510.0473,EJE,2,3,0,2,0,0
10103074242,MAND_OC_17,3/23/2017,8,201703,2.1,389506.6982,8702382.553,3799.3246,EJE,2,3,0,2,0,0
10103074660,MAND_OC_17,3/20/2017,8,201703,4.1,389075.201,8701510.273,4675.482,EJE,2,3,0,2,0,0
10103074681,MAND_OC_17,3/21/2017,8,201703,8,389325.766,8702209.451,3789.579,EJE,2,3,0,2,0,0
10103074762,MAND_OC_17,3/17/2017,8,201703,4.7,388853.359,8701549.243,4509.524,EJE,2,3,0,2,0,0
10103075533,MAND_OC_17,3/27/2017,8,201703,3.3,388869.8839,8701569.572,4509.5202,EJE,2,3,0,2,0,0
10103075773,MAND_OC_17,3/30/2017,8,201703,2.8,389421.3984,8702129.635,3834.201,EJE,4,3,0,2,0,0
10103075920,MAND_OC_17,4/6/2017,8,201704,9.5,389478.036,8702363.736,3806.208,EJE,2,3,0,2,0,0
10103076019,MAND_OC_17,4/1/2017,8,201704,2.8,388894.3482,8701614.423,4091.882,EJE,2,3,0,2,0,0
10103076024,MAND_OC_17,4/1/2017,8,201704,4.2,389422.1881,8702126.4,3834.005,EJE,4,3,0,2,0,0
10103076060,MAND_OC_17,4/3/2017,8,201704,4.8,389440.2111,8702343.233,3805.9501,EJE,2,3,0,2,0,0
10103076087,MAND_OC_17,4/4/2017,8,201704,3.7,389347.149,8702238.216,3789.8255,EJE,2,3,0,2,0,0
10103076211,MAND_OC_17,4/3/2017,8,201704,3.6,389124.521,8701523.773,4674.934,EJE,2,3,0,2,0,0
10103076276,MAND_OC_17,4/5/2017,8,201704,3.7,389042.931,8701504.043,4675.296,EJE,2,3,0,2,0,0
10103076290,MAND_OC_17,4/5/2017,8,201704,3.7,388840.586,8701472.016,4699.207,EJE,2,3,0,2,0,0
10103061800,MAND_OC_16,10/7/2016,8,201610,1,389502.6004,8702537.845,4255.5339,EJE,2,3,0,2,0,0
10103061887,MAND_OC_16,10/5/2016,8,201610,5.5,389587.5893,8702572.135,3854.984921,EJE,2,3,0,2,0,0
10103062124,MAND_OC_16,10/7/2016,8,201610,4,389260.156,8702106.771,3799.048,EJE,2,3,0,2,0,0
10103062157,MAND_OC_16,10/9/2016,8,201610,4.9,389403.1964,8702300.933,3820.4236,EJE,2,3,0,2,0,0
10103062257,MAND_OC_16,10/17/2016,8,201610,3.3,389270.3792,8702126.057,3799.271391,EJE,2,3,0,2,0,0
10103062286,MAND_OC_16,10/18/2016,8,201610,5.4,389589.3151,8702511.701,3975.7462,EJE,2,3,0,2,0,0
10103062818,MAND_OC_16,10/17/2016,8,201610,5.6,389331.22,8702584.134,3838.585,EJE,2,3,0,2,0,0
10103063207,MAND_OC_16,10/21/2016,8,201610,3.95,389315.9886,8702188.75,3798.5259,EJE,2,3,0,2,0,0
10103063988,MAND_OC_16,11/1/2016,8,201611,2.7,389537.131,8702629.208,4254.034,EJE,2,3,0,2,0,0
10103064228,MAND_OC_16,11/11/2016,8,201611,5.1,389294.6323,8702160.74,3799.6513,EJE,2,3,0,2,0,0
10103064645,MAND_OC_16,11/7/2016,8,201611,3.2,389250.7954,8701630.926,4522.7258,EJE,2,3,0,2,0,0
10103064844,MAND_OC_16,11/8/2016,8,201611,3.4,389526.8832,8702465.648,3984.538632,EJE,2,3,0,2,0,0
10103064884,MAND_OC_16,11/17/2016,8,201611,3.7,389202.4415,8701533.995,4688.138906,EJE,2,3,0,2,0,0
10103065305,MAND_OC_16,11/14/2016,8,201611,6.2,389397.3262,8702624.561,3861.1144,EJE,2,3,0,2,0,0
10103066227,MAND_OC_16,11/29/2016,8,201611,4.3,389640.0901,8702657.281,3854.9435,EJE,2,3,0,2,0,0
10103066749,MAND_OC_16,12/7/2016,8,201612,4.2,389152.5054,8701524.61,4688.2389,EJE,2,3,0,2,0,0
10103067332,MAND_OC_16,12/12/2016,8,201612,6.7,388889.235,8701728.761,4100.531,EJE,4,3,0,2,0,0
10103068320,MAND_OC_16,12/27/2016,8,201612,3.1,389098.4685,8701489.032,4766.627619,EJE,4,3,0,2,0,0
10103068366,MAND_OC_17,1/5/2017,8,201701,4.2,388968.2403,8701671.277,4499.928829,EJE,2,3,0,2,0,0
10103068809,MAND_OC_16,12/29/2016,8,201612,3.9,389564.6765,8702476.009,3970.6839,EJE,2,3,0,2,0,0
10103068872,MAND_OC_17,1/1/2017,8,201701,3.5,389283.3849,8702236.695,4254.7732,EJE,2,3,0,2,0,0
10103069354,MAND_OC_17,1/10/2017,8,201701,1.8,389532.0197,8702613.047,4240.321646,EJE,3,3,0,2,0,0
10103069829,MAND_OC_17,1/16/2017,8,201701,7.7,389411.67,8702311.7,3810.589,EJE,2,3,0,2,0,0
10103070531,MAND_OC_17,1/21/2017,8,201701,4,389036.2776,8701494.335,4689.7784,EJE,2,3,0,2,0,0
10103070538,MAND_OC_17,1/21/2017,8,201701,4.5,389123.3053,8701477.27,4765.9435,EJE,2,3,0,2,0,0
10103072662,MAND_OC_17,2/21/2017,8,201702,4.3,389186.899,8701496.15,4766.44,EJE,2,3,0,2,0,0
10103073787,MAND_OC_17,3/14/2017,8,201703,3.9,388998.518,8701552.78,4524.755,EJE,2,3,0,2,0,0
10103073927,MAND_OC_17,3/6/2017,8,201703,10.5,389480.8265,8702366.736,3811.2625,EJE,2,3,0,2,0,0
10103074008,MAND_OC_17,3/3/2017,8,201703,3.85,389007.7763,8701556.774,4524.5301,EJE,2,3,0,2,0,0
10103074674,MAND_OC_17,3/21/2017,8,201703,4.5,389101.587,8701514.533,4675.704,EJE,2,3,0,2,0,0
10103074798,MAND_OC_17,3/19/2017,8,201703,3.65,388850.877,8701546.826,4509.56,EJE,2,3,0,2,0,0
10103075754,MAND_OC_17,3/30/2017,8,201703,3.9,389301.5047,8702199.145,3789.8181,EJE,2,3,0,2,0,0
10103076172,MAND_OC_17,4/11/2017,8,201704,3.9,389031.898,8701500.909,4675.195,EJE,2,3,0,2,0,0
10103076916,MAND_OC_17,4/21/2017,8,201704,4.5,388820.866,8701462.766,4699.158,EJE,2,3,0,2,0,0
10103076989,MAND_OC_17,4/26/2017,8,201704,3.6,389332.614,8702263.776,4268.039,EJE,2,3,0,2,0,0
10103078096,MAND_OC_17,4/22/2017,8,201704,4.7,389271.7166,8702127.747,3785.6774,EJE,2,3,0,2,0,0
10103078338,MAND_OC_17,5/18/2017,8,201705,4.9,389352.1627,8702252.083,3785.8136,EJE,2,3,0,2,0,0
10103079003,MAND_OC_17,5/11/2017,8,201705,5.4,389447.026,8702360.606,3799.223,EJE,2,3,0,2,0,0
10103079765,MAND_OC_17,5/17/2017,8,201705,4,389230.6943,8702073.91,3785.7963,EJE,2,3,0,2,0,0
10103080101,MAND_OC_17,5/24/2017,8,201705,2.9,389423.417,8702330.593,3801.405,EJE,2,3,0,2,0,0
10103080263,MAND_OC_17,5/25/2017,8,201705,3,389467.9454,8702424.492,4269.0481,EJE,2,3,0,2,0,0
10103080284,MAND_OC_17,5/27/2017,8,201705,5.3,388833.8963,8701533.697,4524.4561,EJE,2,3,0,2,0,0
10103080534,MAND_OC_17,5/26/2017,8,201705,4.2,389376.8074,8702569.374,3827.5876,EJE,2,3,0,2,0,0
10103080711,MAND_OC_17,6/2/2017,8,201706,2.3,389402.673,8702313.132,3801.26,EJE,2,3,0,2,0,0
10103081460,MAND_OC_17,6/13/2017,8,201706,3.7,389471.959,8702458.901,4268.699,EJE,2,3,0,2,0,0
10103081530,MAND_OC_17,6/11/2017,8,201706,5.2,389392.1164,8702300.844,3774.795,EJE,2,3,0,2,0,0
10103081684,MAND_OC_17,6/17/2017,8,201706,1,388861.2283,8701577.242,4090.7014,EJE,3,3,0,2,0,0
10103082066,MAND_OC_17,6/24/2017,8,201706,4.4,389510.3733,8702383.813,3794.9262,EJE,2,3,0,2,0,0
10103082158,MAND_OC_17,6/28/2017,8,201706,6.3,389442.098,8702127.531,3812.183,EJE,2,3,0,2,0,0
10103093881,MAND_OC_18,1/20/2018,8,201801,1.4,389180.6168,8702723.133,3813.361,EJE,3,3,0,2,0,0
10103093978,MAND_OC_18,1/13/2018,8,201801,4.2,389468.2409,8702364.39,3780.9308,EJE,2,3,0,2,0,0
10103094193,MAND_OC_18,1/25/2018,8,201801,10,389312.6646,8702195.336,3765.7729,EJE,2,3,0,2,0,0
10103095109,MAND_OC_18,2/9/2018,8,201802,3.9,389213.227,8702731.613,3814.025,EJE,3,3,0,2,0,0
10103095187,MAND_OC_18,2/16/2018,8,201802,4.8,389594.229,8702520.177,3953.034,EJE,2,3,0,2,0,0
10103095786,MAND_OC_18,2/13/2018,8,201802,6,389341.849,8702233.92,3765.854,EJE,2,3,0,2,0,0
10103095983,MAND_OC_18,2/23/2018,8,201802,6.8,389352.642,8702254.996,3766.212,EJE,2,3,0,2,0,0
10103096033,MAND_OC_18,2/18/2018,8,201802,3.3,389190.847,8702731.945,3813.891,EJE,3,3,0,2,0,0
10103096137,MAND_OC_18,2/17/2018,8,201802,3.9,389254.3576,8702082.42,3767.9404,EJE,2,3,0,2,0,0
10103096152,MAND_OC_18,2/18/2018,8,201802,2.4,389402.2242,8702322.144,3743.709501,EJE,2,3,0,2,0,0
10103096449,MAND_OC_18,2/26/2018,8,201802,4.6,389241.4722,8702081.525,3769.4947,EJE,4,3,0,2,0,0
10103096863,MAND_OC_18,3/3/2018,8,201803,7.8,389477.646,8702369.895,3744.884,EJE,2,3,0,2,0,0
10103096900,MAND_OC_18,3/4/2018,8,201803,4.1,389279.056,8702151.449,3765.557,EJE,2,3,0,2,0,0
10103096904,MAND_OC_18,3/4/2018,8,201803,2.8,389418.182,8702338.994,3742.931,EJE,2,3,0,2,0,0
10103097051,MAND_OC_18,3/5/2018,8,201803,5.7,389228.466,8702749.747,3813.603,EJE,3,3,0,2,0,0
10103097079,MAND_OC_18,3/7/2018,8,201803,3.7,389234.082,8702749.261,3813.776,EJE,3,3,0,2,0,0
10103097401,MAND_OC_18,3/8/2018,8,201803,10.05,389480.382,8702383.827,3745.494,EJE,2,3,0,2,0,0
10103097717,MAND_OC_18,3/15/2018,8,201803,4.2,389174.951,8702785.262,3814.517,EJE,2,3,0,2,0,0
10103098094,MAND_OC_18,3/19/2018,8,201803,4,389439.9008,8702355.636,3743.204,EJE,2,3,0,2,0,0
10103098262,MAND_OC_18,3/21/2018,8,201803,0.6,389421.7,8702342.332,3761.539,EJE,2,3,0,2,0,0
10103098317,MAND_OC_18,3/23/2018,8,201803,2.4,389451.779,8702366.981,3761.58,EJE,2,3,0,2,0,0
10103098537,MAND_OC_18,3/26/2018,8,201803,2.4,389488.2742,8702392.683,3757.31,EJE,4,3,0,2,0,0
10103098541,MAND_OC_18,3/26/2018,8,201803,4.2,389490.4276,8702397.062,3757.543,EJE,2,3,0,2,0,0
10103098625,MAND_OC_18,4/6/2018,8,201804,2.1,389460.357,8702354.653,3742.98,EJE,2,3,0,2,0,0
10103099082,MAND_OC_18,4/6/2018,8,201804,3.5,389192.3618,8702805.905,3814.9326,EJE,3,3,0,2,0,0
10103099296,MAND_OC_18,4/14/2018,8,201804,5,389313.752,8702197.315,3734.066,EJE,2,3,0,2,0,0
10103099526,MAND_OC_18,4/14/2018,8,201804,3.9,389490.847,8702430.882,3758.181,EJE,2,3,0,2,0,0
10103099633,MAND_OC_18,4/17/2018,8,201804,3.8,389350.08,8702249.678,3737.783,EJE,2,3,0,2,0,0
10103099686,MAND_OC_18,4/20/2018,8,201804,2.5,389144.493,8702817.631,3815.238,EJE,3,3,0,2,0,0
10103099914,MAND_OC_18,4/21/2018,8,201804,4.8,389153.956,8702795.562,3815.955,EJE,3,3,0,2,0,0
10103099922,MAND_OC_18,4/22/2018,8,201804,4.8,389358.38,8702259.24,3737.944,EJE,2,3,0,2,0,0
10103099988,MAND_OC_18,4/24/2018,8,201804,4.4,389318.6181,8702553.843,3813.0615,EJE,2,3,0,2,0,0
10103100172,MAND_OC_18,4/27/2018,8,201804,5.8,389394.5147,8702310.63,3737.2019,EJE,3,3,0,2,0,0
10103100359,MAND_OC_18,4/29/2018,8,201804,6.8,389306.482,8702189.954,3760.596,EJE,2,3,0,2,0,0
10103100376,MAND_OC_18,5/1/2018,8,201805,7.3,389481.417,8702372.797,3730.776,EJE,2,3,0,2,0,0
10103100633,MAND_OC_18,5/1/2018,8,201805,5,389326.3361,8702554.424,3812.5475,EJE,4,3,0,2,0,0
10103100923,MAND_OC_18,5/9/2018,8,201805,2.4,389416.8657,8702327.083,3756.602072,EJE,2,3,0,2,0,0
10103101616,MAND_OC_18,5/21/2018,8,201805,7.3,389382.1558,8702443.268,3731.7874,EJE,3,3,0,2,0,0
10103102651,MAND_OC_18,6/9/2018,8,201806,3,389211.9156,8702770.481,3829.3064,EJE,3,3,0,2,0,0
10103102865,MAND_OC_18,6/21/2018,8,201806,3.95,389440.0832,8702462.964,3732.7615,EJE,2,3,0,2,0,0
10103102989,MAND_OC_18,6/16/2018,8,201806,5.8,389368.821,8702276.929,3756.322,EJE,2,3,0,2,0,0
10103103301,MAND_OC_18,6/20/2018,8,201806,3.7,389409.449,8702465.973,3731.836,EJE,3,3,0,2,0,0
10103103670,MAND_OC_18,7/9/2018,8,201807,4.8,389362.116,8702470.09,3731.243,EJE,3,3,0,2,0,0
10103104053,MAND_OC_18,7/1/2018,8,201807,4.2,389264.6515,8702124.729,3766.4639,EJE,2,3,0,2,0,0
10103104092,MAND_OC_18,7/2/2018,8,201807,1.8,389431.6585,8702459.905,3732.748,EJE,4,3,0,2,0,0
10103104107,MAND_OC_18,7/3/2018,8,201807,11.6,389315.851,8702199.516,3756.108,EJE,2,3,0,2,0,0
10103105730,MAND_OC_18,7/28/2018,8,201807,7.6,389447.93,8702363.531,3750.78,EJE,2,3,0,2,0,0
10103106049,MAND_OC_18,8/3/2018,8,201808,3.7,389198.683,8702036.489,3766.189,EJE,2,3,0,2,0,0
10103106251,MAND_OC_18,8/9/2018,8,201808,4.05,389238.3368,8702727.733,3832.6084,EJE,2,3,0,2,0,0
10103110738,MAND_OC_18,11/10/2018,8,201811,3,389405.178,8702464.126,3719.248,EJE,3,3,0,2,0,0
10103110830,MAND_OC_18,11/12/2018,8,201811,8.2,389434.4432,8702433.816,3718.962,EJE,3,3,0,2,0,0
10103110865,MAND_OC_18,11/14/2018,8,201811,5.2,389401.32,8702476.264,3719.727,EJE,2,3,0,2,0,0
10103110890,MAND_OC_18,11/14/2018,8,201811,2.5,389442.4868,8702436.585,3718.938,EJE,3,3,0,2,0,0
10103111057,MAND_OC_18,11/16/2018,8,201811,3.6,389356.767,8702548.72,3817.276,EJE,3,3,0,2,0,0
10103111069,MAND_OC_18,11/16/2018,8,201811,4.8,389249.059,8702091.581,3755.619,EJE,2,3,0,2,0,0
10103111140,MAND_OC_18,11/18/2018,8,201811,3,389462.917,8702359.867,3728.9187,EJE,2,3,0,2,0,0
10103111465,MAND_OC_18,11/23/2018,8,201811,4,389446.886,8702356.284,3728.7756,EJE,2,3,0,2,0,0
10103111701,MAND_OC_18,11/26/2018,8,201811,5.1,389303.303,8702187.314,3724.278,EJE,2,3,0,2,0,0
10103112000,MAND_OC_18,12/3/2018,8,201812,4.4,389458.128,8702446.062,3719.511,EJE,2,3,0,2,0,0
10103112143,MAND_OC_18,12/3/2018,8,201812,2.7,389396.151,8702318.595,3728.877,EJE,2,3,0,2,0,0
10103112364,MAND_OC_18,12/12/2018,8,201812,4.2,389214.103,8702056.805,3755.075,EJE,2,3,0,2,0,0
10103112713,MAND_OC_18,12/16/2018,8,201812,5,389238.0968,8702082.409,3751.4691,EJE,2,3,0,2,0,0
10103112817,MAND_OC_18,12/14/2018,8,201812,0.6,389472.606,8702451.307,3719.194,EJE,2,3,0,2,0,0
10103112884,MAND_OC_18,12/16/2018,8,201812,3.3,389473.274,8702451.141,3719.016,EJE,4,3,0,2,0,0
10103113431,MAND_OC_18,12/26/2018,8,201812,5,389430.329,8702353.023,3697.87,EJE,2,3,0,2,0,0
10103113512,MAND_OC_18,12/27/2018,8,201812,4.3,389203.154,8702037.068,3755.694,EJE,2,3,0,2,0,0
1200204a,MAND_OC_10,12/14/2010,8,201012,3.1,390029.5605,8703008.95,4553.339,EJE,2,3,0,1,0,0
1200455a,MAND_OC_11,1/2/2011,8,201101,3.5,389467.079,8702360.402,3955.369,EJE,2,3,0,1,0,0
1200459a,MAND_OC_11,1/2/2011,8,201101,6.2,389486.172,8702376.521,3990.542,EJE,2,3,0,1,0,0
1200779a,MAND_OC_11,1/8/2011,8,201101,4.3,389862.0794,8702835.939,4375.364,EJE,2,3,0,1,0,0
1201114a,MAND_OC_11,1/10/2011,8,201101,6.4,389286.4194,8702119.364,3950.891,EJE,2,3,0,1,0,0
1201144a,MAND_OC_11,1/12/2011,8,201101,5.6,389500.628,8702400.185,3990.542,EJE,2,3,0,1,0,0
1201239,MAND_OC_11,1/18/2011,8,201101,0.9,390120.034,8703162.862,4470.44,EJE,1,3,0,1,0,0
1201296a,MAND_OC_11,1/22/2011,8,201101,4.5,389556.9149,8702468.55,4080.387,EJE,2,3,0,1,0,0
1201518a,MAND_OC_11,1/22/2011,8,201101,2.9,388659.228,8701678.916,4103.679,EJE,2,3,0,1,0,0
1201633a,MAND_OC_11,1/28/2011,8,201101,6.4,389424.812,8702303.84,3951.87,EJE,2,3,0,1,0,0
1201647a,MAND_OC_11,1/29/2011,8,201101,4.5,389514.362,8702430.054,4082.498,EJE,2,3,0,2,0,0
1201736a,MAND_OC_11,1/28/2011,8,201101,3.65,390003.3006,8703001.153,4489.952,EJE,1,3,0,1,0,0
1202013a,MAND_OC_11,2/1/2011,8,201102,4.1,389419.312,8702300.939,3951.87,EJE,2,3,0,1,0,0
10103092560,MAND_OC_17,12/13/2017,8,201712,4.4,389495.8487,8702400.499,3773.0834,EJE,2,3,0,2,0,0
10103093136,MAND_OC_17,12/22/2017,8,201712,5,389194.5955,8702709.192,3813.3506,EJE,4,3,0,2,0,0
10103093148,MAND_OC_17,12/24/2017,8,201712,2.7,389194.9412,8702714.265,3813.5523,EJE,3,3,0,2,0,0
10103093407,MAND_OC_17,12/29/2017,8,201712,10.2,389343.5339,8702564.57,3812.6326,EJE,2,3,0,2,0,0
10103093458,MAND_OC_18,1/2/2018,8,201801,4.3,389305.4891,8702190.549,3742.6814,EJE,2,3,0,2,0,0
10103093606,MAND_OC_18,1/3/2018,8,201801,5.1,389429.2504,8702339.931,3782.1504,EJE,2,3,0,2,0,0
10103093783,MAND_OC_18,1/8/2018,8,201801,2.7,389487.6358,8702370.136,3780.3232,EJE,2,3,0,2,0,0
10103094157,MAND_OC_18,1/17/2018,8,201801,6,389178.7496,8702718.572,3812.9526,EJE,4,3,0,2,0,0
10103094470,MAND_OC_18,1/21/2018,8,201801,6.3,389553.546,8702290.539,3744.293,EJE,2,3,0,2,0,0
10103094496,MAND_OC_18,1/21/2018,8,201801,8.6,389317.032,8702201.591,3766.432,EJE,2,3,0,2,0,0
10103094680,MAND_OC_18,1/25/2018,8,201801,3.9,389441.0897,8702341.485,3782.619,EJE,2,3,0,2,0,0
10103094735,MAND_OC_18,1/22/2018,8,201801,4.3,389603.818,8702291.404,3733.292,EJE,4,3,0,2,0,0
10103094929,MAND_OC_18,1/27/2018,8,201801,2.8,389596.7029,8702536.942,3952.4802,EJE,4,3,0,2,0,0
10103095027,MAND_OC_18,1/26/2018,8,201801,4.3,389381.4544,8702281.263,3766.8802,EJE,2,3,0,2,0,0
10103095252,MAND_OC_18,1/31/2018,8,201801,1.9,389188.1932,8702714.551,3813.4751,EJE,3,3,0,2,0,0
10103095370,MAND_OC_18,2/16/2018,8,201802,5.25,389284.431,8702164.786,3738.0696,EJE,2,3,0,2,0,0
10103095651,MAND_OC_18,2/8/2018,8,201802,3.6,389503.549,8702348.824,3743.612,EJE,4,3,0,2,0,0
